,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6370,0,0,0,0,45,1,2,1,0,2,0,0,2,0,0,1,1,1079,4903,1
6371,0,0,0,0,24,1,2,2,1,1,1,1,1,1,2,0,1,95,1713,0
6372,1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,1,19,498,0
6373,1,0,1,1,44,1,0,1,0,0,2,0,2,2,0,1,0,1148,4960,0
6374,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,1,3,43,3184,0
6375,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,1,793,338,1
6376,1,0,0,0,66,1,0,2,1,1,1,1,1,1,2,0,0,16,2825,0
6377,1,0,0,0,1,0,1,0,0,2,0,2,0,2,0,1,3,298,140,1
6378,1,0,1,1,13,1,0,1,2,0,0,0,0,2,0,0,2,976,2614,1
6379,1,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,0,914,2120,1
6380,1,1,1,0,65,1,2,1,0,2,2,0,2,2,0,1,2,1362,6058,0
6381,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20,13,0
6382,1,0,1,1,38,1,0,0,2,2,2,2,2,0,1,0,2,788,4236,0
6383,1,0,0,1,23,0,1,0,2,0,2,2,0,0,2,0,3,244,2243,0
6384,0,0,1,0,10,1,0,2,1,1,1,1,1,1,1,0,3,31,795,0
6385,1,0,0,1,4,1,2,1,0,2,0,0,2,2,0,1,2,1313,1302,1
6386,1,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,1,966,5876,0
6387,0,0,1,0,35,1,0,0,0,2,0,2,0,0,0,0,2,496,3594,0
6388,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,37,30,1
6389,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,20,2591,0
6390,1,0,1,1,70,1,0,1,0,2,2,2,2,2,1,1,2,1398,6331,0
6391,1,0,1,1,38,1,2,0,0,2,2,0,2,2,1,0,1,879,4267,0
6392,0,0,1,1,60,0,1,0,0,2,0,0,2,2,0,1,2,371,4398,0
6393,1,0,0,0,26,1,2,1,2,2,0,0,2,0,0,1,1,1139,3957,0
6394,0,0,0,0,8,1,0,0,2,2,0,2,0,0,1,0,0,510,1535,0
6395,1,0,1,1,41,1,2,1,0,0,2,2,2,2,1,1,2,1329,5007,1
6396,0,1,1,0,36,1,2,1,0,2,0,0,2,0,0,1,1,1131,4528,0
6397,1,1,0,0,54,1,0,0,0,0,2,2,0,2,1,0,0,633,4650,0
6398,1,0,1,1,71,1,2,1,0,2,2,0,2,2,2,1,0,1395,6389,1
6399,0,0,0,0,55,1,2,1,0,0,0,0,0,0,0,1,2,770,4977,0
6400,0,0,0,0,72,1,2,0,2,2,0,0,0,0,2,0,0,538,5034,0
6401,0,0,0,1,3,1,0,0,2,0,0,2,0,0,0,1,3,461,688,1
6402,0,0,1,1,54,1,2,0,0,2,2,0,0,0,2,1,0,539,4500,0
6403,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,1568,6504,0
6404,1,0,0,0,52,1,2,1,2,0,2,2,2,2,2,1,2,1456,5715,0
6405,0,1,0,0,60,1,2,1,2,0,0,0,2,2,1,1,0,1308,5913,0
6406,0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,1,389,3635,0
6407,0,0,0,0,15,1,0,0,0,0,0,0,2,0,1,0,3,482,2365,0
6408,1,0,0,0,69,1,2,1,0,0,2,2,2,2,2,1,0,1405,6302,1
6409,1,0,1,1,43,1,0,2,1,1,1,1,1,1,1,1,3,13,2097,0
6410,0,1,0,0,63,1,2,0,2,2,2,2,2,0,1,0,0,956,5502,0
6411,1,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,2,717,639,0
6412,0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,0,1437,6379,0
6413,0,0,1,1,32,1,2,1,0,0,2,0,0,2,0,1,0,1114,4318,1
6414,1,0,1,1,40,1,2,2,1,1,1,1,1,1,2,0,1,97,2471,0
6415,0,0,1,0,58,0,1,0,2,2,0,0,2,0,1,1,2,312,4079,0
6416,1,0,0,0,67,0,1,0,2,0,0,2,2,0,2,0,2,283,4417,0
6417,0,1,1,0,51,1,2,1,2,0,0,0,0,0,0,1,2,852,4787,1
6418,1,0,1,0,31,1,2,0,0,0,2,2,2,2,1,1,3,886,4047,0
6419,1,1,1,0,69,1,2,1,2,2,0,0,0,0,0,1,1,993,5744,0
6420,1,0,1,0,32,1,2,1,0,0,0,2,0,0,1,1,2,885,4129,0
6421,0,0,0,0,21,1,0,0,2,2,0,2,2,0,2,0,1,736,3237,0
6422,1,0,0,0,52,1,0,0,2,0,2,0,0,0,1,0,2,434,4229,0
6423,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,77,3511,0
6424,0,0,1,0,72,0,1,0,0,2,2,0,2,2,2,1,2,443,4855,1
6425,1,0,1,1,52,0,1,0,2,0,2,0,0,2,1,0,0,290,3907,0
6426,0,0,0,0,41,1,0,0,0,0,0,2,0,0,1,0,0,377,3735,0
6427,1,0,0,0,41,1,0,2,1,1,1,1,1,1,2,0,3,32,2141,0
6428,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,3,700,1428,1
6429,1,0,1,1,67,1,2,0,2,2,2,2,0,0,1,1,1,702,5214,0
6430,0,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,3,16,1081,0
6431,1,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,3,12,1256,0
6432,1,0,1,0,35,1,0,0,2,2,2,0,0,0,0,0,3,563,3801,0
6433,0,0,1,1,58,1,0,2,1,1,1,1,1,1,2,0,1,39,2750,0
6434,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,2,386,195,1
6435,1,0,1,1,52,0,1,0,0,2,2,2,2,0,2,0,3,380,4092,0
6436,0,0,0,0,70,1,0,0,2,0,2,2,2,2,2,0,0,892,5645,0
6437,0,0,1,1,19,1,2,2,1,1,1,1,1,1,2,1,0,90,1532,0
6438,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,795,340,1
6439,0,0,1,1,35,1,0,1,2,0,2,2,2,2,0,1,2,1413,4761,0
6440,0,0,0,0,32,1,2,1,0,0,2,0,2,2,0,1,2,1307,4541,0
6441,0,0,1,1,17,1,0,0,2,0,0,2,0,0,0,1,1,466,2340,0
6442,0,0,1,1,67,1,0,0,0,2,0,0,0,0,1,0,1,387,4593,0
6443,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,0,19,669,0
6444,1,0,0,1,31,1,2,0,0,2,0,2,2,2,1,1,3,889,4111,1
6445,1,0,0,0,4,1,2,1,2,0,0,0,2,0,0,0,2,1106,1309,0
6446,1,1,1,1,58,1,2,1,2,2,0,2,0,0,1,1,0,1090,5455,0
6447,1,0,0,0,60,1,0,0,2,0,2,2,2,2,1,0,3,880,5285,0
6448,1,0,0,0,58,1,2,1,0,0,2,2,2,2,1,1,2,1368,5922,1
6449,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20,13,0
6450,0,0,1,1,27,1,0,2,1,1,1,1,1,1,2,0,3,27,1702,0
6451,1,1,1,1,66,1,2,1,2,2,2,2,2,2,1,1,2,1562,6420,0
6452,1,0,0,0,15,1,2,1,2,0,0,0,2,0,0,1,0,1049,2826,0
6453,1,1,1,0,47,1,2,1,0,0,2,0,2,2,0,1,2,1282,5327,1
6454,0,0,0,0,41,1,2,1,2,0,0,0,0,0,0,1,1,926,4471,0
6455,1,0,1,0,59,0,1,0,0,0,0,0,2,2,0,1,2,291,4168,0
6456,0,0,0,1,50,1,0,1,0,0,0,0,0,0,2,0,1,722,4654,0
6457,1,0,1,1,17,0,1,0,2,0,2,0,2,0,1,0,1,294,2129,0
6458,1,0,1,1,6,1,0,0,2,0,0,0,0,0,0,1,2,359,1125,0
6459,1,1,1,0,51,0,1,0,0,2,0,0,0,0,0,1,1,135,3161,0
6460,1,0,0,0,44,1,0,1,0,2,0,2,2,2,0,0,2,1292,5099,1
6461,1,0,1,0,49,1,0,1,0,2,0,0,2,0,0,1,1,1001,5047,0
6462,1,0,0,0,2,1,0,1,0,2,0,0,2,2,0,0,2,1201,740,1
6463,1,0,1,0,59,1,2,0,2,0,0,2,0,2,1,1,3,697,4944,0
6464,1,1,0,0,50,1,2,0,2,2,0,0,2,0,0,1,0,722,4606,0
6465,0,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,41,2897,0
6466,1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,0,3,790,3043,0
6467,1,0,0,0,10,1,2,1,0,0,0,0,0,0,0,0,2,808,2114,0
6468,1,0,1,0,14,1,0,0,0,0,0,0,0,0,1,0,2,297,1866,0
6469,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,0,56,1981,0
6470,1,0,1,1,8,1,0,0,0,0,0,0,0,0,1,1,3,275,1261,0
6471,1,0,1,1,18,1,0,2,1,1,1,1,1,1,1,0,0,30,1262,0
6472,0,0,1,1,60,1,2,1,2,2,0,0,2,0,1,0,0,1171,5752,0
6473,0,0,0,0,1,1,0,1,0,0,2,0,2,2,0,0,2,1176,481,1
6474,0,0,0,0,6,1,0,2,1,1,1,1,1,1,2,0,3,20,587,0
6475,0,0,0,1,19,1,2,0,2,2,0,2,2,0,0,1,3,825,3025,0
6476,1,0,1,1,53,1,2,0,2,2,0,2,0,0,1,0,0,611,4633,0
6477,1,1,1,0,72,1,2,1,2,2,2,0,2,2,2,1,0,1460,6433,0
6478,0,0,1,0,60,1,2,1,0,2,2,2,2,2,2,1,1,1484,6082,0
6479,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,459,222,1
6480,0,0,0,1,13,1,0,0,0,0,2,2,0,0,0,0,3,428,2006,0
6481,0,0,1,1,5,1,0,1,0,0,0,0,0,0,0,0,1,714,1192,0
6482,1,0,0,0,1,1,2,1,0,0,2,0,2,2,0,1,2,1309,515,1
6483,1,0,1,1,13,1,0,1,0,0,2,0,2,2,0,0,2,1227,2965,0
6484,1,0,0,0,37,1,2,0,2,2,2,2,2,2,1,1,0,1105,4556,0
6485,1,0,1,0,64,1,0,1,2,0,0,0,0,0,0,1,3,778,5276,0
6486,0,0,1,0,5,1,2,0,0,0,2,2,2,0,0,0,0,676,1274,1
6487,0,0,1,0,61,1,2,1,0,2,0,2,0,2,2,1,0,1175,5697,0
6488,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,705,286,1
6489,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,6,1,1
6490,1,0,0,0,26,1,0,2,1,1,1,1,1,1,1,0,3,17,1654,0
6491,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,699,282,1
6492,1,0,1,0,24,1,0,2,1,1,1,1,1,1,2,0,3,24,1569,0
6493,1,0,1,0,17,0,1,0,0,0,2,2,2,2,1,0,2,451,2369,0
6494,0,0,0,1,26,0,1,0,0,0,2,0,0,0,0,1,3,141,2115,0
6495,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,708,289,1
6496,1,1,1,0,40,1,2,1,2,0,0,0,2,2,0,0,2,1316,4941,1
6497,1,0,0,0,52,1,2,1,0,2,2,0,2,2,0,1,2,1337,5549,0
6498,0,0,0,0,1,1,0,1,0,2,2,0,0,0,0,1,2,944,412,1
6499,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,35,28,0
6500,0,0,0,0,21,0,1,0,2,0,0,2,0,0,2,0,3,191,2087,0
6501,0,0,1,0,67,1,2,1,0,2,2,0,2,2,1,1,0,1389,6137,0
6502,0,0,1,1,44,1,0,0,2,0,0,2,0,0,0,0,0,484,3999,0
6503,1,0,1,1,70,0,1,0,0,2,2,2,2,2,1,0,2,550,4973,0
6504,1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,0,2,885,1056,1
6505,1,0,1,1,56,1,0,0,2,2,2,0,0,0,2,1,0,539,4607,0
6506,0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,987,2643,1
6507,0,0,1,1,58,1,2,1,2,2,0,0,0,2,0,1,0,1156,5573,1
6508,0,0,1,1,42,1,2,1,0,0,0,0,2,2,0,1,2,1172,4996,1
6509,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,93,58,1
6510,0,0,1,1,46,1,2,1,2,0,2,2,0,2,2,0,3,1274,5208,0
6511,0,0,1,1,63,1,0,0,2,0,0,0,0,0,2,1,0,389,4488,0
6512,1,0,0,0,11,1,0,0,0,2,2,2,0,0,0,1,2,561,1952,0
6513,1,0,1,1,15,1,2,0,0,0,2,2,0,0,0,1,0,536,2262,0
6514,1,0,1,0,72,0,1,0,2,2,2,2,2,2,2,1,2,622,5261,0
6515,0,0,0,0,29,0,1,0,0,0,0,0,0,0,0,1,1,94,1994,1
6516,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,2,355,176,1
6517,0,0,1,1,6,1,0,0,0,0,0,0,2,0,0,0,2,456,1281,0
6518,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,311,152,1
6519,1,0,1,1,63,1,2,1,0,2,0,0,0,2,1,1,2,1120,5735,0
6520,1,0,0,0,2,1,0,1,0,0,2,0,0,2,0,1,2,1012,740,1
6521,0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,0,3,94,1449,0
6522,0,0,1,0,43,0,1,0,2,0,0,2,0,0,0,0,0,175,3214,0
6523,0,0,0,0,15,0,1,0,2,2,2,2,0,0,1,0,3,323,1963,0
6524,1,0,0,1,10,1,2,1,0,0,0,0,2,2,0,0,2,1192,2359,1
6525,1,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,39,2730,0
6526,1,0,0,1,49,1,2,1,0,0,0,2,2,2,1,1,0,1293,5437,1
6527,1,0,1,1,6,1,0,0,0,2,2,0,0,0,0,1,3,465,1207,1
6528,1,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,1,36,3160,0
6529,1,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,804,698,1
6530,1,1,1,0,63,0,1,0,2,0,0,2,0,0,1,0,0,209,3924,0
6531,0,0,0,0,25,1,0,0,0,2,0,2,0,2,0,1,0,644,3396,0
6532,0,1,0,0,18,1,0,2,1,1,1,1,1,1,1,0,0,36,1317,0
6533,1,1,1,0,28,1,2,1,0,2,0,2,2,2,0,1,2,1391,4345,0
6534,0,1,0,0,53,1,0,1,2,2,0,2,0,2,1,1,3,1222,5482,0
6535,1,0,0,0,35,1,0,1,0,2,2,0,2,2,1,1,0,1324,4701,1
6536,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,80,50,0
6537,1,0,1,0,70,1,2,1,2,2,2,2,2,2,1,0,1,1553,6444,1
6538,1,0,0,0,2,1,0,1,0,0,2,2,0,0,0,1,2,897,678,1
6539,0,0,1,0,26,1,0,0,0,2,0,2,2,2,0,1,2,769,3682,0
6540,0,0,0,0,34,1,0,0,2,2,0,0,0,2,1,0,2,615,3752,0
6541,0,0,0,1,19,1,0,2,1,1,1,1,1,1,2,0,3,39,1372,0
6542,1,0,0,0,15,1,2,1,0,0,0,0,0,0,0,1,3,827,2667,1
6543,0,0,1,1,62,1,0,0,2,0,2,0,0,0,1,0,1,454,4592,0
6544,0,1,0,0,42,1,2,1,0,2,2,0,2,2,0,1,0,1370,5066,1
6545,0,0,0,0,9,1,0,0,2,2,0,0,2,2,0,1,2,800,1979,1
6546,1,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,2,399,2885,0
6547,1,1,1,0,68,0,1,0,2,2,2,0,0,0,2,1,2,264,4327,0
6548,1,0,1,1,31,1,0,0,0,0,2,2,0,0,0,0,3,446,3362,0
6549,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,484,233,1
6550,1,0,1,0,21,1,2,1,0,0,2,2,2,2,0,1,2,1397,3889,1
6551,0,0,1,0,63,1,0,1,0,2,0,0,2,2,1,1,2,1208,5881,0
6552,0,1,0,0,2,1,0,1,0,0,0,0,0,2,0,1,0,895,709,1
6553,0,0,1,1,61,0,1,0,0,2,2,2,2,2,2,1,0,572,4757,0
6554,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,688,276,1
6555,1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,22,1399,0
6556,0,0,1,1,6,1,0,2,1,1,1,1,1,1,1,0,1,9,524,0
6557,0,0,0,0,33,1,2,1,0,2,0,0,2,2,0,1,2,1281,4535,0
6558,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,0,34,1214,1
6559,0,0,1,0,56,1,0,1,0,0,2,2,2,2,0,1,2,1256,5683,0
6560,1,0,0,1,23,1,0,2,1,1,1,1,1,1,1,0,3,25,1525,0
6561,1,0,0,0,9,1,0,1,0,0,2,0,0,0,0,1,2,783,1980,0
6562,0,1,1,0,14,1,2,1,0,2,0,0,2,2,0,1,2,1285,3014,1
6563,1,0,1,1,15,1,2,1,0,0,0,0,0,0,0,1,0,805,2627,1
6564,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,1,30,490,0
6565,1,0,1,0,61,1,2,1,2,2,0,0,2,2,0,1,2,1399,5984,0
6566,1,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,1567,6477,0
6567,1,0,0,0,15,1,2,1,2,0,0,0,2,2,0,1,2,1275,3286,0
6568,1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,23,600,0
6569,0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19,720,0
6570,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,1,3,129,546,0
6571,0,0,0,0,34,1,0,0,2,2,0,0,0,0,1,0,3,459,3617,0
6572,1,0,1,0,68,1,2,0,2,2,2,2,2,2,2,1,1,1109,5955,0
6573,0,0,1,1,45,0,1,0,0,2,2,2,0,2,1,0,0,396,3898,0
6574,0,1,0,0,9,1,2,1,0,0,2,0,2,0,0,1,2,1095,2166,0
6575,0,0,0,0,22,1,2,0,2,0,0,2,0,0,0,1,3,525,2842,0
6576,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,35,119,0
6577,1,0,1,0,70,1,2,0,0,2,2,2,2,0,2,0,0,767,5512,0
6578,0,0,0,1,10,1,2,0,2,0,2,2,0,2,1,0,1,778,1962,0
6579,1,0,0,0,72,1,2,0,2,0,2,2,2,2,2,0,1,981,5837,0
6580,0,0,1,1,49,1,0,0,0,2,2,0,2,2,1,0,1,860,4794,0
6581,0,1,0,0,54,1,2,0,0,2,0,2,2,0,1,0,3,755,4830,0
6582,0,0,0,0,71,1,2,1,2,2,2,0,2,2,2,1,1,1410,6282,0
6583,0,0,0,0,22,1,0,2,1,1,1,1,1,1,1,1,3,14,1405,0
6584,0,0,1,1,50,1,0,2,1,1,1,1,1,1,2,0,1,40,2574,0
6585,0,0,1,1,43,1,0,2,1,1,1,1,1,1,1,0,3,29,2167,0
6586,0,0,1,1,45,1,2,2,1,1,1,1,1,1,2,1,1,85,2720,0
6587,1,1,0,0,64,1,2,1,2,2,0,0,2,2,0,1,0,1346,6048,0
6588,0,0,1,1,23,1,2,2,1,1,1,1,1,1,2,0,3,69,1841,0
6589,0,0,1,0,68,1,2,2,1,1,1,1,1,1,2,0,1,108,3641,0
6590,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,732,313,1
6591,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,711,613,1
6592,1,0,0,0,26,1,0,0,0,0,0,2,2,0,1,0,1,532,3219,0
6593,1,0,1,0,55,0,1,0,0,0,2,2,2,2,0,1,0,450,4335,1
6594,1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,1,2,30,1136,0
6595,1,0,1,0,71,1,0,0,2,0,2,2,2,2,2,1,2,949,5765,0
6596,1,0,0,0,64,1,2,0,2,2,2,2,2,0,1,0,2,925,5634,0
6597,0,0,0,0,7,1,0,0,0,0,0,2,2,2,0,1,1,730,1494,1
6598,0,0,0,0,57,1,0,0,2,2,2,2,2,0,2,1,1,793,4990,0
6599,0,0,1,0,13,1,2,1,0,2,2,0,2,0,0,0,2,1170,2784,1
6600,0,0,1,1,3,0,1,0,2,0,0,0,0,0,0,0,1,139,466,1
6601,1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,0,1,1463,6430,0
6602,0,0,1,1,40,1,2,1,0,2,2,0,2,0,0,1,1,1215,4847,0
6603,1,0,1,0,14,1,2,0,0,0,0,2,2,0,0,1,1,657,2438,0
6604,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,295,455,0
6605,1,1,0,0,66,1,2,1,0,2,2,2,2,2,1,0,1,1486,6321,1
6606,0,0,1,0,38,1,2,1,0,0,2,2,2,2,0,1,2,1375,4911,1
6607,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,98,63,1
6608,1,0,0,0,22,1,0,0,0,2,0,2,0,0,1,1,1,462,2753,1
6609,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,31,24,1
6610,1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,3,902,1372,0
6611,1,0,1,1,29,1,2,0,2,0,0,2,2,0,1,0,0,696,3680,0
6612,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,3,713,294,1
6613,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,37,264,0
6614,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,23,2920,0
6615,1,0,0,1,9,1,0,0,0,2,0,0,0,0,0,1,2,378,1572,0
6616,1,0,0,0,43,1,2,1,0,2,0,0,2,2,0,1,2,1308,5160,1
6617,0,0,0,0,48,1,2,0,2,2,2,0,2,2,1,1,1,964,4834,0
6618,1,0,0,0,26,1,2,1,2,2,0,0,0,0,0,1,1,1028,3859,0
6619,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,0,32,968,0
6620,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,916,402,1
6621,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,17,2408,0
6622,1,0,0,0,2,1,2,0,0,0,0,0,0,2,0,0,0,581,572,1
6623,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,836,363,1
6624,1,0,1,1,64,0,1,0,2,0,2,2,2,2,2,1,0,544,4805,0
6625,0,1,0,0,12,1,2,1,0,2,0,0,2,0,0,1,2,1119,2613,1
6626,1,1,1,0,6,1,0,1,0,0,2,0,2,2,0,1,2,1203,1751,1
6627,0,0,1,0,59,1,0,2,1,1,1,1,1,1,1,0,3,36,2867,0
6628,0,0,0,0,7,1,0,1,0,2,0,0,2,2,1,1,3,1169,1853,0
6629,0,1,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,977,5890,0
6630,1,1,0,0,16,1,0,1,0,0,0,0,0,2,0,1,2,875,2790,0
6631,1,0,1,0,25,1,2,0,0,0,2,0,0,0,0,0,1,470,3077,0
6632,0,0,1,0,34,1,2,0,2,2,0,2,0,0,0,0,2,589,3905,1
6633,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,797,342,1
6634,0,0,1,1,10,1,2,1,0,2,2,0,2,2,0,1,1,1321,2572,1
6635,1,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,3,31,1673,0
6636,0,0,1,1,10,1,2,0,2,2,0,0,2,0,1,0,2,721,1925,0
6637,1,0,1,0,69,1,0,0,2,2,0,0,0,0,1,1,1,432,4786,0
6638,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,3,44,2646,0
6639,1,0,1,1,50,1,0,1,0,2,2,2,2,2,1,1,0,1344,5499,0
6640,1,0,1,1,28,0,1,0,2,0,2,2,2,0,1,0,3,392,3041,0
6641,0,0,0,0,16,1,0,0,2,0,0,0,0,0,0,1,2,379,2073,1
6642,1,0,0,0,25,1,0,0,2,2,0,2,2,2,0,1,3,880,3634,0
6643,0,1,1,0,3,1,0,1,0,2,0,0,0,0,0,1,0,799,971,0
6644,1,0,1,0,61,1,2,1,0,0,0,0,2,2,1,1,0,1217,5684,0
6645,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,31,113,0
6646,1,0,1,1,51,1,0,2,1,1,1,1,1,1,1,0,3,17,2459,0
6647,0,0,1,1,71,1,0,0,2,0,2,0,2,2,2,0,1,853,5636,0
6648,0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,3,30,1392,0
6649,1,0,1,1,6,1,0,2,1,1,1,1,1,1,0,0,1,26,625,0
6650,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,33,584,0
6651,0,0,0,0,29,1,2,0,2,2,0,2,0,0,0,0,3,668,3533,0
6652,1,0,0,0,36,1,0,2,1,1,1,1,1,1,2,1,1,2,1954,0
6653,0,0,0,0,28,0,1,0,0,0,2,0,0,0,0,1,3,140,2125,0
6654,0,0,1,0,7,1,2,1,0,0,0,0,2,0,0,1,2,1025,1767,1
6655,0,0,0,0,63,1,2,2,1,1,1,1,1,1,2,0,3,76,3334,0
6656,1,0,1,1,48,1,2,2,1,1,1,1,1,1,2,0,3,64,2723,0
6657,0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,0,0,38,2308,0
6658,1,1,0,0,27,1,2,1,0,2,0,0,0,0,0,1,2,929,3799,1
6659,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,0,1,1137,6110,0
6660,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,698,281,1
6661,0,0,1,1,72,0,1,0,0,2,0,2,2,2,2,0,1,432,4779,0
6662,0,0,0,0,47,0,1,0,2,2,0,2,0,0,1,0,1,237,3529,0
6663,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,2,452,218,0
6664,0,0,0,0,36,1,2,1,0,2,2,0,2,2,1,1,0,1371,4831,0
6665,1,0,1,1,43,0,1,0,0,2,0,0,0,0,0,0,1,132,2801,0
6666,0,1,1,0,27,1,2,0,0,2,2,2,2,2,0,0,2,972,3930,0
6667,0,0,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,891,2013,1
6668,0,0,0,0,38,1,2,1,0,0,2,2,2,2,0,1,2,1348,4887,0
6669,0,1,0,0,35,1,2,1,2,0,0,0,2,2,0,1,2,1262,4666,0
6670,0,0,1,1,0,1,2,0,0,2,2,2,2,0,2,0,3,775,6530,0
6671,0,0,1,0,59,1,0,1,0,2,0,2,2,2,2,1,3,1282,5853,0
6672,1,0,0,0,27,1,0,2,1,1,1,1,1,1,2,0,1,36,1668,0
6673,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,284,430,0
6674,1,0,0,0,7,1,2,2,1,1,1,1,1,1,0,0,3,63,761,0
6675,0,0,0,0,36,1,2,0,0,2,0,2,0,2,1,1,3,729,4064,0
6676,0,0,1,1,41,1,2,1,2,2,0,0,2,0,0,1,0,1174,4836,0
6677,0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,0,2,129,1288,0
6678,1,0,0,1,19,1,0,2,1,1,1,1,1,1,2,0,1,46,1530,0
6679,0,0,1,0,60,0,1,0,2,2,0,2,0,0,2,0,0,216,3917,0
6680,0,0,0,1,48,1,0,1,0,2,2,2,2,0,2,1,3,1198,5207,1
6681,1,1,0,0,3,1,2,1,0,0,2,0,2,0,0,0,2,1114,1106,1
6682,1,0,1,0,69,1,2,1,0,2,0,2,2,0,2,1,3,1140,6021,0
6683,1,0,0,0,43,0,1,0,0,0,2,2,0,2,1,0,2,288,3658,0
